Стронг Киркхаймер=Киркхаймер С.,Киркхаймер Стронг
Адриан Андреев=Андреев А.,Андреев Адриан
Пабло Куэвас=Куэвас П.,Куэвас Пабло
Элиас Имер=Имер Э.,Имер Элиас
Гонсало Вильянуэва=Вильянуэва Г.,Вильянуэва Гонсало
Пол Остербан=Остербан П.,Остербан Пол
Ондржей Крстев=Крстев О.,Крстев Ондржей
Каруэ Селл=Селл К.,Селл Каруэ
Жоау Монтейру=Монтейру Ж.,Монтейру Жоау
Брэдли Мусли=Мусли Б.,Мусли Брэдли
Реймонд Сармиенто=Сармиенто Р.,Сармиенто Реймонд
Бруно Кузухара=Кузухара Б.,Кузухара Бруно
Лукас Катарина=Катарина Л.,Катарина Лукас
Юлиан Ленц=Ленц Ю.,Ленц Юлиан
Кевин Кинг=Кинг К.,Кинг Кевин
Аслан Карацев=Карацев А.,Карацев Аслан
Кайл Эдмунд=Эдмунд К.,Эдмунд Кайл
Матс Мораинг=Мораинг М.,Мораинг Матс
Юрген Мельцер=Мельцер Ю.,Мельцер Юрген
Янник Мертенс=Мертенс Я.,Мертенс Янник
Жоффрей Бланкано=Бланкано Ж.,Бланкано Жоффрей
Александр Саркисян=Саркисян А.,Саркисян Александр
Марсело Томас Барриос Вера=Томас Барриос Вера М.,Томас Барриос Вера Марсело
Антон Матусевич=Матусевич А.,Матусевич Антон
Том Кочевар-Дешман=Кочевар-Дешман Т.,Кочевар-Дешман Том
Габриэле Мария Ноче=Мария Ноче Г.,Мария Ноче Габриэле
Фрэнсис Тиафо=Тиафо Ф.,Тиафо Фрэнсис
Неманья Малесевич=Малесевич Н.,Малесевич Неманья
Жоан-Себастьен Татло=Татло Ж.,Татло Жоан-Себастьен
Артём Дубривный=Дубривный А.,Дубривный Артём
Вацлав Шафранек=Шафранек В.,Шафранек Вацлав
Алехо-Лоренсо Лингуа-Лавальен=Лингуа-Лавальен А.,Лингуа-Лавальен Алехо-Лоренсо
Антуан Эскоффье=Эскоффье А.,Эскоффье Антуан
Томас Фаббьяно=Фаббьяно Т.,Фаббьяно Томас
Хуан-Пабло Пас=Пас Х.,Пас Хуан-Пабло
Брэндон Накашима=Накашима Б.,Накашима Брэндон
Констан Летьен=Летьен К.,Летьен Констан
Мартин Редлики=Редлики М.,Редлики Мартин
Руан Рулофсе=Рулофсе Р.,Рулофсе Руан
Миколай Лоренс=Лоренс М.,Лоренс Миколай
Алекс Молчан=Молчан А.,Молчан Алекс
Любомир Целебич=Целебич Л.,Целебич Любомир
Карлос Химено Валеро=Химено Валеро К.,Химено Валеро Карлос
Джон Иснер=Иснер Д.,Иснер Джон
Хольгер Витус Нёсков Руне=Витус Нёсков Руне Х.,Витус Нёсков Руне Хольгер
У Ди=Ди У.,Ди У
Марсель Илхан=Илхан М.,Илхан Марсель
Максим Аму=Аму М.,Аму Максим
Иван Сергеев=Сергеев И.,Сергеев Иван
Чжан Чжичжэнь=Чжичжэнь Ч.,Чжичжэнь Чжан
Хорди Сампер-Монтана=Сампер-Монтана Х.,Сампер-Монтана Хорди
Ленни Хампель=Хампель Л.,Хампель Ленни
Мохамед Сафват=Сафват М.,Сафват Мохамед
Дэйн Суини=Суини Д.,Суини Дэйн
Сэм Тэйлор=Тэйлор С.,Тэйлор Сэм
Лукаш Лацко=Лацко Л.,Лацко Лукаш
Петру-Александру Лункану=Лункану П.,Лункану Петру-Александру
Хират Навасирисомбоон=Навасирисомбоон Х.,Навасирисомбоон Хират
Юрий Родионов=Родионов Ю.,Родионов Юрий
Юн Сён Чхун=Сён Чхун Ю.,Сён Чхун Юн
Виктор Троицки=Троицки В.,Троицки Виктор
Клаудио Фортуна=Фортуна К.,Фортуна Клаудио
Даниэль Муньос-де ла Нава=Муньос-де ла Нава Д.,Муньос-де ла Нава Даниэль
Захари Свайда=Свайда З.,Свайда Захари
Карлис Озолиньш=Озолиньш К.,Озолиньш Карлис
Танаси Коккинакис=Коккинакис Т.,Коккинакис Танаси
Трент Брайд=Брайд Т.,Брайд Трент
Тьяго Уайлд=Уайлд Т.,Уайлд Тьяго
Маттиас Бахингер=Бахингер М.,Бахингер Маттиас
Тигре Анк=Анк Т.,Анк Тигре
Джонатан Мрида=Мрида Д.,Мрида Джонатан
Доминик Бёлер=Бёлер Д.,Бёлер Доминик
Томас Мартин Этчеверри=Мартин Этчеверри Т.,Мартин Этчеверри Томас
Марко Трунгеллити=Трунгеллити М.,Трунгеллити Марко
Кристофер Юбэнкс=Юбэнкс К.,Юбэнкс Кристофер
Эдоардо Еремин=Еремин Э.,Еремин Эдоардо
Мирза Башич=Башич М.,Башич Мирза
Бенуа Пэр=Пэр Б.,Пэр Бенуа
Филиппо Бальди=Бальди Ф.,Бальди Филиппо
Хорхе Брайан Панта Эррерос=Брайан Панта Эррерос Х.,Брайан Панта Эррерос Хорхе
Франсиско Кабраль=Кабраль Ф.,Кабраль Франсиско
Артур Риндеркнеш=Риндеркнеш А.,Риндеркнеш Артур
Зура Ткемаладзе=Ткемаладзе З.,Ткемаладзе Зура
Александре Бакши=Бакши А.,Бакши Александре
Матиас Франко Дескотте=Франко Дескотте М.,Франко Дескотте Матиас
Луиш Фария=Фария Л.,Фария Луиш
Карим-Мохамед Маамун=Маамун К.,Маамун Карим-Мохамед
Эдуардо Струвай=Струвай Э.,Струвай Эдуардо
Сергей Фомин=Фомин С.,Фомин Сергей
Конор Берг=Берг К.,Берг Конор
Владимир Иванов=Иванов В.,Иванов Владимир
Юта Симидзу=Симидзу Ю.,Симидзу Юта
Колин Синклэйр=Синклэйр К.,Синклэйр Колин
Джаред Хильцик=Хильцик Д.,Хильцик Джаред
Оскар Жозе Гутьеррез=Жозе Гутьеррез О.,Жозе Гутьеррез Оскар
Сальваторе Карузо=Карузо С.,Карузо Сальваторе
Люк Джонсон=Джонсон Л.,Джонсон Люк
Павел Крайник=Крайник П.,Крайник Павел
Франко Ронкаделли=Ронкаделли Ф.,Ронкаделли Франко
Томас Беллуччи=Беллуччи Т.,Беллуччи Томас
Тьягу Какау=Какау Т.,Какау Тьягу
Ориоль Рока-Баталья=Рока-Баталья О.,Рока-Баталья Ориоль
Секу Бангура=Бангура С.,Бангура Секу
Матиас Бург=Бург М.,Бург Матиас
Игор Сейслинг=Сейслинг И.,Сейслинг Игор
Стефано Наполитано=Наполитано С.,Наполитано Стефано
Алибек Качмазов=Качмазов А.,Качмазов Алибек
Джулиан Кэш=Кэш Д.,Кэш Джулиан
Рикардо Охеда-Лара=Охеда-Лара Р.,Охеда-Лара Рикардо
Антонин Штепанек=Штепанек А.,Штепанек Антонин
Кентен Робер=Робер К.,Робер Кентен
Жиль Симон=Симон Ж.,Симон Жиль
Петер Голдштайнер=Голдштайнер П.,Голдштайнер Петер
Паскаль Майс=Майс П.,Майс Паскаль
Филип Краинович=Краинович Ф.,Краинович Филип
Лукас Ноймайер=Ноймайер Л.,Ноймайер Лукас
Максим Шазаль=Шазаль М.,Шазаль Максим
Доминик Тим=Тим Д.,Тим Доминик
Юго Нис=Нис Ю.,Нис Юго
Петрос Циципас=Циципас П.,Циципас Петрос
Доминик Кёпфер=Кёпфер Д.,Кёпфер Доминик
Александр Бинда=Бинда А.,Бинда Александр
Аристарх Сафонов=Сафонов А.,Сафонов Аристарх
Эрик Ваншельбойм=Ваншельбойм Э.,Ваншельбойм Эрик
Габриэль Алехандро Идальго=Алехандро Идальго Г.,Алехандро Идальго Габриэль
Мартон Фучович=Фучович М.,Фучович Мартон
Хамад Меджедович=Меджедович Х.,Меджедович Хамад
Жоау Соуза=Соуза Ж.,Соуза Жоау
Мэверик Бейнс=Бейнс М.,Бейнс Мэверик
Лукаш Клейн=Клейн Л.,Клейн Лукаш
Янки Эрел=Эрел Я.,Эрел Янки
Маркос Гирон=Гирон М.,Гирон Маркос
Филипп Кольшрайбер=Кольшрайбер Ф.,Кольшрайбер Филипп
Николас Морено-Де-Альборан=Морено-Де-Альборан Н.,Морено-Де-Альборан Николас
Константин Жжёнов=Жжёнов К.,Жжёнов Константин
Жордан Коррея Пассос До Кармо=Коррея Пассос До Кармо Ж.,Коррея Пассос До Кармо Жордан
Рожериу Дутра да Силва=Дутра да Силва Р.,Дутра да Силва Рожериу
Николас Джарри=Джарри Н.,Джарри Николас
Рафаэль Надаль=Надаль Р.,Надаль Рафаэль
Александр Павлюченков=Павлюченков А.,Павлюченков Александр
Андреа Бассо=Бассо А.,Бассо Андреа
Даниэль Цукерман=Цукерман Д.,Цукерман Даниэль
Ллойд Гласспул=Гласспул Л.,Гласспул Ллойд
Лукаш Росол=Росол Л.,Росол Лукаш
Орландо Лус=Лус О.,Лус Орландо
Кай Венельт=Венельт К.,Венельт Кай
Леандро Риди=Риди Л.,Риди Леандро
Маттия Беллуччи=Беллуччи М.,Беллуччи Маттия
Нильс Лотсма=Лотсма Н.,Лотсма Нильс
Себастьян Корда=Корда С.,Корда Себастьян
Якопо Берреттини=Берреттини Я.,Берреттини Якопо
Тайсэй Итикава=Итикава Т.,Итикава Тайсэй
Ченг-Ю Ю=Ю Ч.,Ю Ченг-Ю
Рамкумар Раманатан=Раманатан Р.,Раманатан Рамкумар
Сэм Риффис=Риффис С.,Риффис Сэм
Алексей Захаров=Захаров А.,Захаров Алексей
Лукас Гомес=Гомес Л.,Гомес Лукас
Николас Альварес=Альварес Н.,Альварес Николас
Кеннет Райсма=Райсма К.,Райсма Кеннет
Роман Сафиуллин=Сафиуллин Р.,Сафиуллин Роман
Дуди Села=Села Д.,Села Дуди
Лауринас Григелис=Григелис Л.,Григелис Лауринас
Финн Тирни=Тирни Ф.,Тирни Финн
Андреа Кольярини=Кольярини А.,Кольярини Андреа
Пабло Карреньо-Буста=Карреньо-Буста П.,Карреньо-Буста Пабло
Йереми Ян=Ян Й.,Ян Йереми
Кальман Бойд=Бойд К.,Бойд Кальман
Жоао Лукас Магальяэс Хуэб Де Менезес=Лукас Магальяэс Хуэб Де Менезес Ж.,Лукас Магальяэс Хуэб Де Менезес Жоао
Рэй Хо=Хо Р.,Хо Рэй
Василь Кирков=Кирков В.,Кирков Василь
Эмиль Руусувуори=Руусувуори Э.,Руусувуори Эмиль
Никола Милоевич=Милоевич Н.,Милоевич Никола
Павел Котов=Котов П.,Котов Павел
Ю Сиу Сю=Сиу Сю Ю.,Сиу Сю Ю
Карлос Болуда-Пуркисс=Болуда-Пуркисс К.,Болуда-Пуркисс Карлос
На Чон Вон=Чон Вон Н.,Чон Вон На
Люка Пуллан=Пуллан Л.,Пуллан Люка
Даниил Медведев=Медведев Д.,Медведев Даниил
Артур де Греф=де Греф А.,де Греф Артур
Камило Уго Карабельи=Уго Карабельи К.,Уго Карабельи Камило
Андрес Артунедо-Мартинаварро=Артунедо-Мартинаварро А.,Артунедо-Мартинаварро Андрес
Ричардас Беранкис=Беранкис Р.,Беранкис Ричардас
Тьяго Монтейро=Монтейро Т.,Монтейро Тьяго
Дуе Кекез=Кекез Д.,Кекез Дуе
Отто Виртанен=Виртанен О.,Виртанен Отто
Владислав Манафов=Манафов В.,Манафов Владислав
Дженсон Бруксби=Бруксби Д.,Бруксби Дженсон
Маурисио Эчасу=Эчасу М.,Эчасу Маурисио
Лени Митьяна=Митьяна Л.,Митьяна Лени
Таканьи Гаранганга=Гаранганга Т.,Гаранганга Таканьи
Тристан Ламасин=Ламасин Т.,Ламасин Тристан
Гейдж Браймер=Браймер Г.,Браймер Гейдж
Артурс Лаздиньш=Лаздиньш А.,Лаздиньш Артурс
Хазем Нав=Нав Х.,Нав Хазем
Карлос Санчес-Ховер=Санчес-Ховер К.,Санчес-Ховер Карлос
Войцех Марек=Марек В.,Марек Войцех
Алехандро Моро Канас=Моро Канас А.,Моро Канас Алехандро
Агустин Велотти=Велотти А.,Велотти Агустин
Тобиас Зимон=Зимон Т.,Зимон Тобиас
Алтуг Джеликбилек=Джеликбилек А.,Джеликбилек Алтуг
Тристан Скулкейт=Скулкейт Т.,Скулкейт Тристан
Егор Агафонов=Агафонов Е.,Агафонов Егор
Блаж Рола=Рола Б.,Рола Блаж
Александар Лазаров=Лазаров А.,Лазаров Александар
Михаил Коровин=Коровин М.,Коровин Михаил
Робин Станек=Станек Р.,Станек Робин
Василе Антонеску=Антонеску В.,Антонеску Василе
Мариано Кестельбоим=Кестельбоим М.,Кестельбоим Мариано
Бруно Сант'Анна=Сант'Анна Б.,Сант'Анна Бруно
Франческо Вилардо=Вилардо Ф.,Вилардо Франческо
Зизу Бергс=Бергс З.,Бергс Зизу
Карл Фриберг=Фриберг К.,Фриберг Карл
Жилберт Соарес Клиер=Соарес Клиер Ж.,Соарес Клиер Жилберт
Санджар Файзиев=Файзиев С.,Файзиев Санджар
Уго Умбер=Умбер У.,Умбер Уго
Аляж Бедене=Бедене А.,Бедене Аляж
Эрик Крепальди=Крепальди Э.,Крепальди Эрик
Брендон Холт=Холт Б.,Холт Брендон
Даниэль Ринкон=Ринкон Д.,Ринкон Даниэль
Микаэль Торпегор=Торпегор М.,Торпегор Микаэль
Томас Фархат=Фархат Т.,Фархат Томас
Альберт Рамос-Виньолас=Рамос-Виньолас А.,Рамос-Виньолас Альберт
Пьетро Рондони=Рондони П.,Рондони Пьетро
Николя Маю=Маю Н.,Маю Николя
Себастьен Больц=Больц С.,Больц Себастьен
Альбано Оливетти=Оливетти А.,Оливетти Альбано
Данило Петрович=Петрович Д.,Петрович Данило
Янник Маден=Маден Я.,Маден Янник
Том Жомби=Жомби Т.,Жомби Том
Педру Соуза=Соуза П.,Соуза Педру
Ву Тун-Лин=Тун-Лин В.,Тун-Лин Ву
Джованни Фонио=Фонио Д.,Фонио Джованни
Йелле Селс=Селс Й.,Селс Йелле
Александр Крнокрак=Крнокрак А.,Крнокрак Александр
Джулио Цеппьери=Цеппьери Д.,Цеппьери Джулио
Шимон Вальков=Вальков Ш.,Вальков Шимон
Эндрю Харрис=Харрис Э.,Харрис Эндрю
Юрген Зопп=Зопп Ю.,Зопп Юрген
Антонио Массара=Массара А.,Массара Антонио
Жереми Шарди=Шарди Ж.,Шарди Жереми
Иманол Лопес Морильо=Лопес Морильо И.,Лопес Морильо Иманол
Никола Кун=Кун Н.,Кун Никола
Марвин Мёллер=Мёллер М.,Мёллер Марвин
Йоганнес Гертайс=Гертайс Й.,Гертайс Йоганнес
Дариан Кинг=Кинг Д.,Кинг Дариан
Хантер Риз=Риз Х.,Риз Хантер
Тимур Хабибулин=Хабибулин Т.,Хабибулин Тимур
Эван Кинг=Кинг Э.,Кинг Эван
Дамиен Венгер=Венгер Д.,Венгер Дамиен
Иван Неделько=Неделько И.,Неделько Иван
Петер Гоёвчик=Гоёвчик П.,Гоёвчик Петер
Го Соеда=Соеда Г.,Соеда Го
Джем Илькель=Илькель Д.,Илькель Джем
Федерико Кория=Кория Ф.,Кория Федерико
Тадас Бабелис=Бабелис Т.,Бабелис Тадас
Матьё Першико=Першико М.,Першико Матьё
Эмилио Гомес=Гомес Э.,Гомес Эмилио
Артюр Реймон=Реймон А.,Реймон Артюр
Рауль Бранкаччо=Бранкаччо Р.,Бранкаччо Рауль
Андрей Рублёв=Рублёв А.,Рублёв Андрей
Денис Шаповалов=Шаповалов Д.,Шаповалов Денис
Эван Фурнесс=Фурнесс Э.,Фурнесс Эван
Сидхарт Рават=Рават С.,Рават Сидхарт
Тоби Алекс Кодат=Алекс Кодат Т.,Алекс Кодат Тоби
Жерон Ваннест=Ваннест Ж.,Ваннест Жерон
Вашек Поспишил=Поспишил В.,Поспишил Вашек
Сора Факунда=Факунда С.,Факунда Сора
Андрей Мартин=Мартин А.,Мартин Андрей
Николас Киккер=Киккер Н.,Киккер Николас
Сергей Стаховский=Стаховский С.,Стаховский Сергей
Мэттью Эбден=Эбден М.,Эбден Мэттью
Виктор Галович=Галович В.,Галович Виктор
